code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K3_R1_2,edit,erase,0.9,0.005,0,0,0.9,24,0,30,119280,119280,1,,
K3_R1_2,lock,flip,0,0.001,0,0,0,24,0,30,,,,118080,0.99965818
K3_R1_2,lock,flip,0.1,0.1,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.2,0.2,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.3,0.3,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.4,0.4,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.47,0.47,0,0,0,24,0,30,,,,118080,1
K3_R1_2,edit,erase,0.97,0.005,0,0,0.97,24,0,30,119280,119280,1,,
K3_R1_2,lock,flip,0.49,0.49,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.5,0.5,0,0,0,24,0,30,,,,118080,0
K3_R1_2,lock,flip,0.51,0.51,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.53,0.53,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.6,0.6,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.7,0.7,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.78,0.78,0,0,0,24,0,30,,,,118080,1
K3_R1_2,lock,flip,0.82,0.82,0,0,0,24,0,30,,,,118080,0.998325
K3_R1_2,lock,flip,0.85,0.85,0,0,0,24,0,30,,,,118080,0.90443608
K3_R1_2,lock,flip,0.88,0.88,0,0,0,24,0,30,,,,118080,0.75411727
K3_R1_2,lock,flip,0.9,0.9,0,0,0,24,0,30,,,,118080,0.66643118
K3_R1_2,lock,flip,0.92,0.92,0,0,0,24,0,30,,,,118080,0.58709587
K3_R1_2,lock,flip,0.94,0.94,0,0,0,24,0,30,,,,118080,0.51497317
K3_R1_2,lock,flip,0.95,0.95,0,0,0,24,0,30,,,,118080,0.48131574
K3_R1_2,lock,flip,0.96,0.96,0,0,0,24,0,30,,,,118080,0.44912207
K3_R1_2,lock,flip,0.97,0.97,0,0,0,24,0,30,,,,118080,0.41829801
K3_R1_2,lock,insert,0,0.005,0.001,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.1,0.005,0.1,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.2,0.005,0.2,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.3,0.005,0.3,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.4,0.005,0.4,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.5,0.005,0.5,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.6,0.005,0.6,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.7,0.005,0.7,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.8,0.005,0.8,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.9,0.005,0.9,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,insert,0.97,0.005,0.97,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0,0.005,0.001,0.001,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0.1,0.005,0.001,0.1,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0.2,0.005,0.001,0.2,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0.3,0.005,0.001,0.3,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0.4,0.005,0.001,0.4,0,24,8,30,,,,118080,0.99977432
K3_R1_2,lock,delete,0.5,0.005,0.001,0.5,0,24,8,30,,,,126900,0.99980346
K3_R1_2,lock,delete,0.6,0.005,0.001,0.6,0,24,8,30,,,,126900,1
K3_R1_2,lock,delete,0.7,0.005,0.001,0.7,0,24,8,30,,,,126900,1
K3_R1_2,lock,delete,0.8,0.005,0.001,0.8,0,24,8,30,,,,126900,1
K3_R1_2,lock,delete,0.9,0.005,0.001,0.9,0,24,8,30,,,,126900,1
K3_R1_2,lock,erase,0,0.005,0,0,0.001,24,0,30,,,,118080,0.99980085
K3_R1_2,lock,erase,0.1,0.005,0,0,0.1,24,0,30,,,,118080,1
K3_R1_2,lock,erase,0.2,0.005,0,0,0.2,24,0,30,,,,118080,1
K3_R1_2,lock,delete,0.97,0.005,0.001,0.97,0,24,8,30,,,,126900,1
K3_R1_2,lock,erase,0.3,0.005,0,0,0.3,24,0,30,,,,118080,1
K3_R1_2,lock,erase,0.4,0.005,0,0,0.4,24,0,30,,,,118080,1
K3_R1_2,lock,erase,0.45,0.005,0,0,0.45,24,0,30,,,,118080,1
K3_R1_2,lock,erase,0.5,0.005,0,0,0.5,24,0,30,,,,118080,0.99975251
K3_R1_2,lock,erase,0.5333,0.005,0,0,0.5333,24,0,30,,,,118080,0.8991207
K3_R1_2,lock,erase,0.5667,0.005,0,0,0.5667,24,0,30,,,,118080,0.74695813
K3_R1_2,lock,erase,0.6,0.005,0,0,0.6,24,0,30,,,,118080,0.55000469
K3_R1_2,lock,erase,0.6333,0.005,0,0,0.6333,24,0,30,,,,118080,0.29318708
K3_R1_2,lock,erase,0.6667,0.005,0,0,0.6667,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.7,0.005,0,0,0.7,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.7333,0.005,0,0,0.7333,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.7667,0.005,0,0,0.7667,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.8,0.005,0,0,0.8,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.85,0.005,0,0,0.85,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.9,0.005,0,0,0.9,24,0,30,,,,118080,0
K3_R1_2,lock,erase,0.97,0.005,0,0,0.97,24,0,30,,,,118080,0
K7_R1_2,edit,flip,0,0.001,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.1,0.1,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.2,0.2,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.3,0.3,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.4,0.4,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.45,0.45,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.47,0.47,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.48,0.48,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.49,0.49,0,0,0,56,0,30,118320,0,0,,
K7_R1_2,edit,flip,0.5,0.5,0,0,0,56,0,30,118320,118320,1,,
K7_R1_2,edit,flip,0.51,0.51,0,0,0,56,0,30,118320,34980,0.29563895,,
K7_R1_2,edit,flip,0.52,0.52,0,0,0,56,0,30,118320,34907,0.29502197,,
K7_R1_2,edit,flip,0.53,0.53,0,0,0,56,0,30,118320,34980,0.29563895,,
K7_R1_2,edit,flip,0.55,0.55,0,0,0,56,0,30,118320,34997,0.29578262,,
K7_R1_2,edit,flip,0.58,0.58,0,0,0,56,0,30,118320,35083,0.29650947,,
K7_R1_2,edit,flip,0.62,0.62,0,0,0,56,0,30,118320,35015,0.29593475,,
K7_R1_2,edit,flip,0.67,0.67,0,0,0,56,0,30,118320,34789,0.29402468,,
K7_R1_2,edit,flip,0.72,0.72,0,0,0,56,0,30,118320,34969,0.29554598,,
K7_R1_2,edit,flip,0.78,0.78,0,0,0,56,0,30,118320,35121,0.29683063,,
K7_R1_2,edit,flip,0.85,0.85,0,0,0,56,0,30,118320,35044,0.29617985,,
K7_R1_2,edit,flip,0.92,0.92,0,0,0,56,0,30,118320,34994,0.29575727,,
K7_R1_2,edit,flip,0.97,0.97,0,0,0,56,0,30,118320,35099,0.29664469,,
K7_R1_2,edit,insert,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.1,0.005,0.1,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.2,0.005,0.2,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.3,0.005,0.3,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.4,0.005,0.4,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.5,0.005,0.5,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.6,0.005,0.6,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.7,0.005,0.7,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.8,0.005,0.8,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.9,0.005,0.9,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,insert,0.97,0.005,0.97,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.1,0.005,0.001,0.1,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.2,0.005,0.001,0.2,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.3,0.005,0.001,0.3,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.4,0.005,0.001,0.4,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.45,0.005,0.001,0.45,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.47,0.005,0.001,0.47,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.48,0.005,0.001,0.48,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.49,0.005,0.001,0.49,0,56,8,30,118320,0,0,,
K7_R1_2,edit,delete,0.5,0.005,0.001,0.5,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.51,0.005,0.001,0.51,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.52,0.005,0.001,0.52,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.53,0.005,0.001,0.53,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.55,0.005,0.001,0.55,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.58,0.005,0.001,0.58,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.62,0.005,0.001,0.62,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.67,0.005,0.001,0.67,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.72,0.005,0.001,0.72,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.78,0.005,0.001,0.78,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.85,0.005,0.001,0.85,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,delete,0.92,0.005,0.001,0.92,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,erase,0,0.005,0,0,0.001,56,0,30,118320,0,0,,
K7_R1_2,edit,erase,0.1,0.005,0,0,0.1,56,0,30,118320,0,0,,
K7_R1_2,edit,erase,0.2,0.005,0,0,0.2,56,0,30,118320,0,0,,
K7_R1_2,edit,delete,0.97,0.005,0.001,0.97,0,56,8,30,118320,125820,1.0633874,,
K7_R1_2,edit,erase,0.3,0.005,0,0,0.3,56,0,30,118320,0,0,,
K7_R1_2,edit,erase,0.4,0.005,0,0,0.4,56,0,30,118320,0,0,,
K7_R1_2,edit,erase,0.5,0.005,0,0,0.5,56,0,30,118320,0,0,,
K7_R1_2,edit,erase,0.6,0.005,0,0,0.6,56,0,30,118320,330,0.0027890467,,
K7_R1_2,edit,erase,0.7,0.005,0,0,0.7,56,0,30,118320,118320,1,,
K7_R1_2,edit,erase,0.8,0.005,0,0,0.8,56,0,30,118320,118320,1,,
K7_R1_2,edit,erase,0.9,0.005,0,0,0.9,56,0,30,118320,118320,1,,
K7_R1_2,edit,erase,0.97,0.005,0,0,0.97,56,0,30,118320,118320,1,,
K7_R1_2,lock,flip,0,0.001,0,0,0,56,0,30,,,,115920,0.999164
K7_R1_2,lock,flip,0.1,0.1,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.2,0.2,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.3,0.3,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.4,0.4,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.47,0.47,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.49,0.49,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.5,0.5,0,0,0,56,0,30,,,,115920,0
K7_R1_2,lock,flip,0.51,0.51,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.53,0.53,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.6,0.6,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.7,0.7,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.78,0.78,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.82,0.82,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.85,0.85,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.88,0.88,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.9,0.9,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.92,0.92,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.94,0.94,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.95,0.95,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.96,0.96,0,0,0,56,0,30,,,,115920,1
K7_R1_2,lock,flip,0.97,0.97,0,0,0,56,0,30,,,,115920,0.99998758
K7_R1_2,lock,insert,0,0.005,0.001,0.001,0,56,8,30,,,,115920,0.99944263
K7_R1_2,lock,insert,0.1,0.005,0.1,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.2,0.005,0.2,0.001,0,56,8,30,,,,115920,0.99944263
K7_R1_2,lock,insert,0.3,0.005,0.3,0.001,0,56,8,30,,,,115920,0.99944263
K7_R1_2,lock,insert,0.4,0.005,0.4,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.5,0.005,0.5,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.6,0.005,0.6,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.7,0.005,0.7,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.8,0.005,0.8,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.9,0.005,0.9,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,insert,0.97,0.005,0.97,0.001,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,delete,0,0.005,0.001,0.001,0,56,8,30,,,,115920,0.99944263
K7_R1_2,lock,delete,0.1,0.005,0.001,0.1,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,delete,0.2,0.005,0.001,0.2,0,56,8,30,,,,115920,0.99944263
K7_R1_2,lock,delete,0.3,0.005,0.001,0.3,0,56,8,30,,,,115920,0.99944263
K7_R1_2,lock,delete,0.4,0.005,0.001,0.4,0,56,8,30,,,,115920,0.99944264
K7_R1_2,lock,delete,0.5,0.005,0.001,0.5,0,56,8,30,,,,125820,0.99951787
K7_R1_2,lock,delete,0.6,0.005,0.001,0.6,0,56,8,30,,,,125820,1
K7_R1_2,lock,delete,0.7,0.005,0.001,0.7,0,56,8,30,,,,125820,1
K7_R1_2,lock,delete,0.8,0.005,0.001,0.8,0,56,8,30,,,,125820,1
K7_R1_2,lock,delete,0.9,0.005,0.001,0.9,0,56,8,30,,,,125820,1
K7_R1_2,lock,erase,0,0.005,0,0,0.001,56,0,30,,,,115920,0.99950664
K7_R1_2,lock,erase,0.1,0.005,0,0,0.1,56,0,30,,,,115920,1
K7_R1_2,lock,erase,0.2,0.005,0,0,0.2,56,0,30,,,,115920,1
K7_R1_2,lock,delete,0.97,0.005,0.001,0.97,0,56,8,30,,,,125820,1
K7_R1_2,lock,erase,0.3,0.005,0,0,0.3,56,0,30,,,,115920,1
K7_R1_2,lock,erase,0.4,0.005,0,0,0.4,56,0,30,,,,115920,1
K7_R1_2,lock,erase,0.45,0.005,0,0,0.45,56,0,30,,,,115920,0.99999786
K7_R1_2,lock,erase,0.5,0.005,0,0,0.5,56,0,30,,,,115920,0.99939028
K7_R1_2,lock,erase,0.5333,0.005,0,0,0.5333,56,0,30,,,,115920,0.89860911
K7_R1_2,lock,erase,0.5667,0.005,0,0,0.5667,56,0,30,,,,115920,0.74653295
K7_R1_2,lock,erase,0.6,0.005,0,0,0.6,56,0,30,,,,115920,0.54969137
K7_R1_2,lock,erase,0.6333,0.005,0,0,0.6333,56,0,30,,,,115920,0.29301871
K7_R1_2,lock,erase,0.6667,0.005,0,0,0.6667,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.7,0.005,0,0,0.7,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.7333,0.005,0,0,0.7333,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.7667,0.005,0,0,0.7667,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.8,0.005,0,0,0.8,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.85,0.005,0,0,0.85,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.9,0.005,0,0,0.9,56,0,30,,,,115920,0
K7_R1_2,lock,erase,0.97,0.005,0,0,0.97,56,0,30,,,,115920,0
K7_R1_3,edit,flip,0,0.001,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.1,0.1,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.2,0.2,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.3,0.3,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.4,0.4,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.45,0.45,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.47,0.47,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.48,0.48,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.49,0.49,0,0,0,56,0,30,118320,0,0,,
K7_R1_3,edit,flip,0.5,0.5,0,0,0,56,0,30,118320,118320,1,,
K7_R1_3,edit,flip,0.51,0.51,0,0,0,56,0,30,118320,39405,0.33303753,,
K7_R1_3,edit,flip,0.52,0.52,0,0,0,56,0,30,118320,39815,0.3365027,,
K7_R1_3,edit,flip,0.53,0.53,0,0,0,56,0,30,118320,39468,0.33356998,,
K7_R1_3,edit,flip,0.55,0.55,0,0,0,56,0,30,118320,81085,0.68530257,,
K7_R1_3,edit,flip,0.58,0.58,0,0,0,56,0,30,118320,66316,0.56048005,,
K7_R1_3,edit,flip,0.62,0.62,0,0,0,56,0,30,118320,38640,0.32657201,,
K7_R1_3,edit,flip,0.67,0.67,0,0,0,56,0,30,118320,75697,0.63976504,,
K7_R1_3,edit,flip,0.72,0.72,0,0,0,56,0,30,118320,39291,0.33207404,,
K7_R1_3,edit,flip,0.78,0.78,0,0,0,56,0,30,118320,63769,0.53895368,,
K7_R1_3,edit,flip,0.85,0.85,0,0,0,56,0,30,118320,39374,0.33277552,,
K7_R1_3,edit,flip,0.92,0.92,0,0,0,56,0,30,118320,118320,1,,
K7_R1_3,edit,flip,0.97,0.97,0,0,0,56,0,30,118320,118320,1,,
K7_R1_3,edit,insert,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.1,0.005,0.1,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.2,0.005,0.2,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.3,0.005,0.3,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.4,0.005,0.4,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.5,0.005,0.5,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.6,0.005,0.6,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.7,0.005,0.7,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.8,0.005,0.8,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.9,0.005,0.9,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.97,0.005,0.97,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.1,0.005,0.001,0.1,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.2,0.005,0.001,0.2,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.3,0.005,0.001,0.3,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.4,0.005,0.001,0.4,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.45,0.005,0.001,0.45,0,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.47,0.005,0.001,0.47,0,56,8,30,118320,0,0,,
